40201672,4246152,3034136,439376776
39691176,4058911,3034136,420684952
39210008,5187776,3034136,425346569
38685720,5463033,3034136,422498237
46022432,5046913,3034136,512564027
44898016,3927431,3034136,506569964
43928600,4777735,3034136,478125547
42856800,4122120,3034136,472613190
41830144,3773817,3034136,460200530
40711088,4308936,3034136,447929560
40201248,4751000,3034136,443202350
39691456,3877895,3034136,436337002
39210008,4932320,3034136,427878433
38685720,3587272,3034136,417900420
38161432,4176255,3034136,417083540
37549776,4026257,3034136,410449090
37037920,4748486,3034136,402613060
36526248,4176072,3034136,395613222
36016200,3771048,3034136,391137558
35505184,3682417,3034136,385989117
34994728,4512368,3034136,379517940
34483344,4625298,3034136,373957080
33967128,4734895,3034136,363402930
40203776,4165480,3034136,442036625
39690856,4504235,3034136,434724087
39210008,3554553,3034136,428189005
38685720,5475815,3034136,417124442
38161432,3632600,3034136,420164413
37548216,3722433,3034136,409749397
37038176,3621040,3034136,403011420
36526904,3151127,3034136,406918460
36015920,3356017,3034136,404620828
35504456,3283273,3034136,394207320
34994208,3837413,3034136,392867127
34483928,3204543,3034136,384601469
33967128,2967024,3034136,376159653
33442840,3451878,3034136,368261813
32849192,3677537,3034136,364700870
32339520,3496495,3034136,359119340
31829280,3106425,3034136,351892418
31318432,3259074,3034136,345943710
30807440,3231254,3034136,341530306
30296272,3328500,3034136,333051276
29686128,3331195,3034136,326823087
29174904,3094432,3034136,320487198
28724248,3192663,3034136,310165860
28199960,3900165,3034136,306973220
27642632,3094312,3034136,300228515
27132208,3159217,3034136,295339320
27131464,3236775,3034136,294018618
27131832,3699937,3034136,295697653
32339096,3221601,3034136,358463947
31827904,3244376,3034136,352647089
31317208,3553239,3034136,345923715
30806232,3940848,3034136,340337760
30296808,3046215,3034136,333470238
29685384,3124320,3034136,327370270
29174536,3270240,3034136,321093727
28724248,3332301,3034136,310318092
28199960,3264872,3034136,307069190
27642704,3283740,3034136,301472160
27132496,3563625,3034136,294721080
27131968,3080308,3034136,294039795
27130952,3377868,3034136,295111507
32339224,3188793,3034136,359126837
31828216,3233083,3034136,352477494
31317176,3325758,3034136,346823365
30806872,3469001,3034136,340408774
30296792,3018656,3034136,334220999
29685792,3392251,3034136,326642564
29175328,3118912,3034136,320768167
28724248,3289690,3034136,312067961
28199960,3542350,3034136,306106547
27642824,3259281,3034136,300388262
27131768,3167874,3034136,295006745
27131512,3279905,3034136,296034668
27131696,3430343,3034136,294335157
32339224,3282570,3034136,358963538
31826512,3090840,3034136,352457899
31316912,3321248,3034136,346240008
30807072,3405752,3034136,339672455
30297064,3701633,3034136,334516130
29685616,3346640,3034136,325901530
29174784,3176418,3034136,320451792
28724248,3243432,3034136,312154065
28199960,3626935,3034136,305854490
27642544,3191440,3034136,300259652
27131896,3236750,3034136,294134658
27137912,6225417,3034136,294127225
32404272,3133271,3034136,356998070
38659016,3507490,3050520,432309920
46038328,3342895,3050520,518392035
44910320,4392240,3050520,511738642
43903496,4312400,3050520,469704493
42870568,9127760,3050520,469716960
51239080,3958643,3050520,564053512
50218448,3764760,3050520,563044617
49187864,3162718,3050520,540178270
48080368,4023040,3050520,534280452
47087192,3698952,3050520,519812393
46029248,3209163,3058712,533938807
45027376,5078952,3066904,500968418
43985944,4539632,3091480,471987538
42913608,3719465,3091480,469063500
41790120,3613890,3091480,457861270
40768744,3953224,3091480,447199848
40261296,3987033,3091480,511603063
39749056,4875384,3091480,440391200
39267352,4231957,3091480,428440623
38743064,4670863,3091480,438282580
38218776,3237863,3091480,411743790
37607800,4735993,3091480,406118507
37094720,5684377,3091480,402161847
36583312,4043640,3091480,412314336
36074840,5006063,3091480,386963992
42914192,5087472,3091480,470595160
51285544,4794983,3091480,572384057
50267456,7161160,3091480,604439007
49228824,4289704,3091480,627028356
48123944,3783080,3091480,575155233
47097856,4060612,3091480,589080933
46078000,6552480,3091480,506249583
44957488,5294951,3091480,509127249
43985944,6180891,3091480,506513959
42917216,4018333,3091480,494993012
41790776,6287192,3091480,483737510
40766744,5639504,3091480,462659048
40257896,4312800,3091480,459674780
39749544,5989216,3091480,458256480
47100184,6251176,3091480,570203464
46076496,6677945,3091480,555111527
54961704,3376709,3091480,696937923
53423128,4004080,3091480,627444376
52307656,12054633,3091480,659241927
62309272,4615543,3091480,836727264
60677176,16070943,3091480,743222537
72216848,3875296,3091480,898644817
70110368,9757928,3091480,895797792
83831832,11968231,3091480,1054857514
100069200,6251930,3091480,1184328662
96915712,5088232,3091480,1201647883
93793304,5487127,3091480,1100871483
90639224,3843760,3091480,1034830778
87422400,3238503,3091480,1004034864
84880408,3282327,3091480,945459783
82222048,4393592,3091480,943982398
79637528,3384969,3091480,892608488
77012256,4583360,3091480,948298648
74918936,4665632,3091480,877466083
72721960,4246329,3091480,862601298
70717416,10152088,3091480,893078528
68627480,3503469,3091480,798017345
66498896,3483112,3091480,840596318
64433176,5583180,3091480,732300241
62818304,4588768,3091480,796908397
61284400,3847320,3091480,734127435
59706008,3786640,3091480,703207129
58124744,3540103,3091480,691974148
56494184,10303945,3091480,633847812
54964320,4680360,3091480,621220115
53423128,5896303,3091480,623055625
52313576,8843460,3091480,611459557
51281464,4660425,3091480,593295735
50261936,5709683,3091480,584846255
49196344,5464191,3091480,614148214
48120320,4381760,3091480,568009769
47101000,4410680,3091480,524618888
46079064,7611305,3091480,557281703
44956904,6166328,3091480,586394224
43984496,8105568,3091480,556309000
52308312,6436249,3091480,651610415
51285800,6358024,3091480,575526376
50269920,5821177,3091480,666774743
49185272,12982008,3091480,557456840
58666008,9434560,3091480,655325600
70109648,5548256,3091480,820401592
83831832,8253097,3091480,939966487
100052416,5806204,3091480,1116664596
96862032,4760807,3091480,1097036136
93752944,4077768,3091480,1078011280
90633768,5173872,3091480,1012235465
87430600,5299880,3091480,968865888
84801664,3959968,3091480,929782264
82224752,5447824,3091480,916986808
79609432,3376440,3091480,893644880
76916192,3964952,3091480,857934631
74909024,3654888,3091480,827995217
72731864,4323872,3091480,807786128
70688896,4215920,3091480,791716943
68627480,5846153,3091480,730130832
66501968,4656488,3091480,733066847
64388520,4314168,3091480,712764472
62821088,4533712,3091480,691808520
61192576,6344655,3091480,687143505
59688216,3404480,3091480,649411688
58127240,5770680,3091480,631024889
56495840,3584920,3091480,618668811
54964248,4676689,3091480,623536480
53423128,3539015,3091480,577256828
52309784,6472712,3091480,596235753
51283728,3972712,3091480,558633863
50263472,4102048,3091480,549601320
49182336,3882408,3091480,588501569
48121792,4529856,3091480,556440552
47100032,10044344,3091480,557407000
46079144,4309152,3091480,502494831
44957144,19185664,3091480,485480833
53423128,4878160,3091480,606217560
63908888,5361465,3091480,707311191
76405984,3682591,3091480,885684824
91142352,3924865,3091480,1024279680
87935544,5400025,3091480,1005161775
85360448,4409872,3091480,953208242
82732992,3305095,3091480,906472366
80116928,6270943,3091480,951918969
77528608,6280185,3091480,890626000
75429032,6785711,3091480,864059232
73346072,4742880,3091480,814949969
71198512,9219425,3091480,872342031
69151768,4679257,3091480,759615247
67011128,4321048,3091480,782352743
64894016,6130463,3091480,721699777
63384600,5697463,3091480,711722337
61803248,6116720,3091480,704366249
60197928,6386872,3091480,698674896
58654168,7460008,3091480,707966280
57003976,13307808,3091480,735713967
68022752,9649895,3091480,852783297
81194592,7123887,3091480,1037001513
78542304,5286720,3091480,1018494648
75892104,11225280,3091480,1012834952
73870360,4220800,3091480,882482480
71708064,4785449,3091480,852088408
69640192,3583935,3091480,783920648
67522272,4874697,3091480,786287200
65479560,3754960,3091480,730343871
63908888,5289480,3091480,687249089
62315088,6259032,3091480,708515688
60674992,10704625,3091480,695745153
59155808,7697560,3091480,647742983
57615152,6005353,3091480,637018552
55976952,4200760,3091480,616608294
54408264,3637120,3091480,613696351
52816624,4688312,3091480,612005000
51797056,10273712,3091480,601024208
50775088,3123392,3091480,550469545
49654496,4140705,3091480,536920191
48682304,4211337,3091480,513256735
47612248,4076840,3091480,510723570
46583504,4469727,3091480,521005798
45463952,4205440,3091480,535820337
44468752,7977153,3091480,523868383
43461656,5793095,3091480,464665160
42403008,3570305,3091480,476146592
41278536,4303576,3091480,456044912
40768872,5097897,3091480,470088975
40258320,5676624,3091480,473161728
39747992,6700784,3091480,501059136
47100368,7487992,3091480,613232288
55984504,4405575,3091480,680366928
54396448,6462409,3091480,644732168
52817984,4632992,3091480,592336888
51797984,4447577,3091480,590587511
50775216,6899520,3091480,569878208
49655232,4189112,3091480,556693952
48697328,3975752,3091480,547210911
47612712,4045471,3091480,571844097
46584528,4774104,3091480,557902065
45464360,3723640,3091480,541455631
44469400,5622808,3091480,481901889
43461656,6500465,3091480,476615623
42401992,5054425,3091480,480586655
41277840,4712465,3091480,505258295
40768472,6716209,3091480,483329175
48613792,5298088,3091480,574495423
47609960,6081968,3091480,574066617
46583128,8342656,3091480,566359984
55469064,7091455,3091480,694734032
53947416,7698831,3091480,633482977
64378704,7789337,3091480,789900040
62817344,4195825,3091480,783189255
61189648,6567545,3091480,739804855
59685400,4792927,3091480,722136088
58126360,3552760,3091480,682727713
56495680,6494855,3091480,674821600
54964256,7168383,3091480,650574129
53423128,5685231,3091480,610430657
52309016,6293720,3091480,625596680
51282728,5499663,3091480,619651809
50262624,8978183,3091480,612441705
49180792,4465727,3091480,586258985
48121480,6390823,3091480,592394265
47100304,8115776,3091480,570360929
55984352,5567768,3091480,673603944
54374016,5974711,3091480,654346832
52820184,4593993,3091480,634628112
51798248,4381095,3091480,626122352
50775752,3614560,3091480,591401608
49655592,5276295,3091480,572048457
48702072,3980872,3091480,534206448
47613192,3220303,3091480,519567345
46584528,3766305,3091480,503986160
45463936,3777815,3091480,488221800
44468976,4349656,3091480,475994349
43461656,3978816,3091480,456970764
42402264,4080696,3091480,457305824
41278632,3840224,3091480,440148890
40768504,3526810,3091480,434644110
40258336,4323256,3091480,429686110
39748328,3462423,3091480,422590144
39259648,3597856,3091480,419253057
38677096,3458104,3091480,409671200
38214984,4436352,3091480,407387696
37605840,3412550,3091480,398413975
37094528,3411916,3091480,396664007
36583968,3348430,3091480,386334575
36073096,3590357,3091480,382479085
35562616,3427715,3091480,375443150
35052384,3625360,3091480,369720823
34542432,3893100,3091480,363957425
33947672,3315072,3091480,357641135
33500184,4044912,3091480,342288268
32907760,3466496,3091480,345270537
32396704,3695583,3091480,339053104
31885832,3762720,3091480,333360545
31373968,3474992,3091480,327358103
30864560,5154369,3091480,323105188
36583360,5273169,3091480,389285971
43461656,4112911,3091480,456352080
51796896,3835337,3091480,561464072
50772152,4816208,3091480,551872928
49679760,3483008,3091480,538783727
48704536,4046992,3091480,505157377
47639728,3471057,3091480,514204183
46601176,3516672,3107864,502434881
45481232,4960535,3107864,485753303
44485656,3850480,3107864,476345649
43478040,3116392,3107864,460867921
42419312,3642480,3107864,468591790
41294528,3220885,3107864,446505863
40785856,4549288,3107864,433303372
40274744,3336400,3107864,426908609
39763928,4679240,3107864,426012183
39276936,4407528,3107864,460181120
38693992,7211665,3107864,442765880
38230488,10175968,3107864,453013224
45483936,6500648,3107864,538411640
54413136,5422680,3107864,645512487
64912496,9597905,3107864,766407360
77539784,4641449,3107864,910806223
75439576,4876400,3107864,865217296
73357512,4284168,3107864,856356744
71214720,8396952,3107864,832894223
69168152,3998503,3107864,755944537
67027384,4111452,3107864,759735245
64910552,6549112,3107864,789705888
63400984,6314343,3107864,726796570
61819240,3886000,3107864,746978718
60213960,6341656,3107864,701258569
58672392,4135040,3107864,702889135
57021056,6065607,3107864,655349345
55481184,5029775,3107864,619926825
53963800,3417569,3107864,593613248
52833336,5161769,3107864,598262591
51809488,6582376,3107864,579991920
50790128,17447305,3107864,589426927
60695936,3378991,3107864,701222312
72234488,5043768,3107864,845985952
70126960,3446967,3107864,786146305
68049088,5711583,3107864,780959867
66005160,4694520,3107864,744791317
64418000,5110143,3107864,125389018
77042032,6885145,3107864,67660120
92332736,4048337,3107864,76667887
110153120,7951905,3107864,92172231
131615088,3798122,3107864,103550470
144161744,9610655,3107864,120676360
144176376,7006503,3107864,119878305
172547520,3489767,3107864,186119505
172545672,5667248,3107864,156081280
180878072,3970887,3107864,161162825
180925280,4496825,3107864,145019200
180845384,6571728,3107864,148236375
180876320,6688480,3107864,149517849
180942592,4195080,3107864,166790271
180942456,6947697,3107864,148931552
180837408,6035360,3107864,144211191
180881384,8855400,3107864,153376800
180940904,7447200,3107864,149171752
180878704,6158456,3107864,148653177
180857512,5826904,3107864,164040240
180908440,4942065,3107864,163949991
180898880,5975663,3107864,155301344
180924288,3502097,3107864,153969700
180875352,7757175,3107864,146803496
180870976,7545987,3107864,165224165
180865184,7327736,3107864,151430757
180919792,5324217,3107864,153357567
180946160,4449320,3107864,156343023
180879880,3503595,3107864,155272338
180927520,6179448,3107864,151489067
180901448,5566395,3107864,147273150
180917392,6107552,3107864,154584895
180875008,6571040,3107864,168154633
180941088,6021912,3107864,165077695
180906912,9540457,3107864,168236313
180859136,4254344,3107864,165685623
180900096,4187665,3107864,158161111
180908000,3705405,3107864,157579627
180857848,4401944,3107864,152989448
180942168,5072345,3107864,150322911
180885064,4234040,3107864,157269160
180849176,6003225,3107864,151394317
180948600,5746992,3107864,148721163
180944096,4569065,3107864,157338070
180917568,4091672,3107864,149572248
180946184,6169920,3107864,161581662
180949016,3756677,3107864,152891283
180946232,5209943,3107864,158187938
180876792,5626192,3107864,146767167
180942472,4351977,3107864,154748611
180949152,7676368,3107864,161314725
180947864,3519797,3107864,156346700
180873632,5465415,3107864,152945908
180951360,4704708,3107864,149777932
180919312,3602550,3107864,149655949
180943520,7237670,3107864,152778528
180946328,4118120,3107864,152211345
180917088,5629193,3107864,154091745
180943224,6733435,3107864,155948777
180950392,3320553,3107864,156441100
180949968,3983870,3107864,148601655
180941744,4301185,3107864,153740970
180950800,3705765,3107864,152114907
180949504,6706242,3107864,150867360
180941680,5503073,3107864,154514263
180945592,4086737,3107864,147034017
180945984,3408983,3107864,154946588
180870504,9644045,3107864,157809152
180890520,5451232,3107864,160824200
180858808,9521795,3107864,169410216
180882672,3239335,3107864,149732117
180905776,5346882,3107864,150800075
180898840,4802312,3107864,166300751
180859392,5448825,3107864,149480140
180907104,5500265,3107864,144967623
180921072,5508647,3107864,150999340
180865288,6420432,3107864,169479865
180910040,5535424,3107864,157736376
180942904,13497320,3107864,164995496
180906528,5838673,3107864,162043327
180848056,9336815,3107864,143148992
180949920,4892656,3107864,141857207
180913272,4379182,3107864,150669700
180854496,4185743,3107864,142198455
180947888,6334135,3107864,142107420
180859304,8052769,3107864,149109110
180873632,3598840,3107864,144704711
180947712,3861680,3107864,151064665
180925472,5837672,3107864,167811392
180919264,6450585,3107864,142226983
180853976,6357488,3107864,157411855
180863968,4474369,3107864,146903290
180909856,8582062,3107864,151612766
180898792,4197297,3107864,151124368
180900352,6357431,3107864,147618297
180896808,5785050,3107864,168983430
180882960,4089119,3107864,167385840
180888024,5021649,3107864,163930921
180918464,5435863,3107864,158456800
180931744,4390920,3107864,157633025
180924984,4848289,3107864,153812503
180908312,9917409,3107864,158739151
180890600,5099463,3107864,144757648
180885976,5321140,3107864,140881682
180848880,4121110,3107864,138987793
180878384,5182047,3107864,143187640
180851248,6243960,3107864,160191025
180881008,7481480,3107864,158710120
180863712,5420509,3107864,168652463
180847976,5542937,3107864,156097621
180875344,10321984,3107864,147513558
180931696,6391175,3107864,163829608
180859272,5786657,3107864,150580760
180938752,7411815,3107864,147319336
180912896,3926657,3107864,137711952
180872064,7357023,3107864,152272660
180860848,5301175,3107864,151032393
180933288,7280432,3107864,159766360
180923368,3985657,3107864,152694120
180895456,7467467,3107864,145635543
180935256,5568263,3107864,143841048
180903624,7542673,3107864,145323792
180909152,5544463,3107864,138557174
180856296,4263657,3107864,140104878
180902456,7524640,3107864,145948593
180931192,4874927,3107864,142825585
180887120,4668080,3107864,160731095
180933616,5231480,3107864,142577025
180944592,4484743,3107864,2130481785
180783528,6953560,3107864,2143869232
180838792,4052312,3107864,2173064465
180841496,5499329,3107864,2165777991
180841496,19833320,3107864,2195212720
180841496,4111945,3107864,2180297663
173501464,9791937,3107864,2091449983
166685720,4279455,3107864,1959687670
159869976,3934848,3107864,1921503475
153541152,5099537,3107864,1903547135
147811352,4436511,3107864,1727239832
142044184,3553888,3107864,1727975097
136769792,3866340,3107864,1595472194
131558424,3251050,3107864,1610315248
126938136,3691407,3107864,1547773888
122142832,6518997,3116056,1469310140
117881696,4651072,3124248,1392961568
113749016,3622148,3124248,1380577528
109554712,3816093,3124248,1319405067
105884696,3946792,3124248,1234460515
102168720,6349472,3124248,1232112905
98486808,5576068,3124248,1153666228
95398936,5543513,3124248,1128609647
92164568,3551775,3124248,1122366320
89107480,3130909,3124248,1048420740
86442352,5154120,3124248,1009646330
83779800,3229667,3124248,974492346
81230856,4578968,3124248,954163040
78621720,4964100,3124248,913844232
75925408,5984693,3124248,908307355
73903128,4118071,3124248,880463429
71736008,4010105,3124248,829406880
69708824,4624383,3124248,791153552
67548024,5755583,3124248,794140832
65514520,3467203,3124248,778634774
63941656,4285409,3124248,732163408
62343568,3260463,3124248,721727498
60706432,3796842,3124248,693864235
59223064,4763384,3124248,670536428
57647280,3620663,3124248,663375388
56010752,6149633,3124248,637197642
54504472,5881720,3124248,619559465
52850128,4315463,3124248,610766219
51828680,5506343,3124248,589364525
50807504,4989255,3124248,562255497
49686968,4997629,3124248,551551208
48737304,3254088,3124248,535014923
47644392,3727449,3124248,525736620
46623592,3303897,3124248,526624431
45501392,4635120,3124248,512621112
44480032,3256863,3124248,504538320
43494424,5488178,3124248,487583960
42437112,3457622,3124248,475869550
41314944,3728697,3124248,462436338
40803888,3303655,3124248,459605820
40292808,3318297,3124248,452224178
39781792,3103215,3124248,446859620
39300120,3736920,3124248,439986598
38775832,4799991,3124248,425060799
38251544,4294271,3124248,416930119
37638040,3866752,3124248,413806945
37126320,3840220,3124248,408933443
36616712,3501410,3124248,408305959
36104176,4724528,3124248,395904428
35594512,4372943,3124248,393354054
35084176,11927897,3124248,387855318
41825400,6064969,3124248,468927263
49785432,5123343,3124248,562592698
59223064,5799248,3124248,685155502
70721512,3735049,3124248,830094210
68568920,3371568,3124248,793052523
66528560,4254058,3124248,771341477
64391728,3681695,3124248,737194692
62856160,3658123,3124248,722519020
61225912,3172312,3124248,700955742
59722792,4246783,3124248,679500200
58160120,4227282,3124248,668382643
56530320,4033482,3124248,654653970
54996256,3386317,3124248,636743123
53455896,3501595,3124248,589164713
52343232,4396136,3124248,602187202
51316504,4745943,3124248,592772404
50294848,4108008,3124248,580316930
49214640,4033911,3124248,553773509
48154480,3642160,3124248,533379537
47134928,5399444,3124248,529487928
46111296,6671147,3124248,510667296
44989272,6080584,3124248,495618103
44017424,5522120,3124248,486817290
42947112,3772240,3124248,476809423
41825928,4524368,3124248,460196660
40803704,4249031,3124248,447416149
40293616,4373312,3124248,443762735
39781504,3630375,3124248,445345790
39294080,3136073,3124248,436033655
38700824,3410720,3124248,425944585
38251544,4018920,3124248,412746160
37637992,4344528,3124248,411589217
37125832,4099792,3124248,403433485
36615744,7044529,3124248,405320393
43494424,4127216,3124248,463775960
42436264,4177285,3124248,467093680
41311520,4593855,3124248,452936897
40801448,4311312,3124248,442686305
40292128,5348840,3124248,437224688
39780736,4230168,3124248,436275070
39293448,4830312,3124248,432317120
38721072,5223120,3124248,404347442
46109672,5679233,3124248,507025833
54993176,5043417,3124248,615163247
53455896,4871831,3124248,581663060
52340952,3893463,3124248,592585599
51312760,3756902,3124248,579763425
50295072,2990800,3124248,579290791
49227200,3324007,3124248,561807302
48141888,3163105,3124248,550302601
47130864,3239358,3124248,532205832
46027640,3300025,3124248,525593370
44988616,3351003,3124248,513003499
44014624,3164087,3124248,490380113
42945240,3300742,3124248,484404695
41870080,3526313,3124248,460906423
40802096,3435800,3124248,451032282
40320816,3190257,3124248,451907983
39781856,3265480,3124248,449190512
39292984,3444458,3124248,443915043
38774096,3766761,3124248,428981029
38248656,3249505,3124248,431528307
37648808,3080657,3124248,425501958
37127216,3433224,3124248,416917148
36623224,3309390,3124248,410194160
36105088,3165544,3124248,403117736
35595488,3192046,3124248,400277510
35089264,4110745,3124248,391744982
34574032,3343302,3124248,388464598
33982760,3113095,3124248,380357993
33532952,3148099,3124248,362658960
32940408,3899810,3124248,365258788
32430600,3054192,3124248,359141650
31918312,3133410,3124248,352989241
31407320,3337673,3124248,346766162
30898432,3820273,3124248,341353872
30386224,3316208,3124248,335755817
29775936,3206546,3124248,327395284
29266832,3242350,3124248,321631535
28766416,3286378,3124248,317122489
28290072,3091007,3124248,303330218
27735528,4530465,3124248,300872478
32939168,4049832,3124248,359667832
39287032,3474853,3124248,443550128
38775832,3055384,3124248,424606475
38245248,3257840,3124248,429162983
37637320,3130208,3124248,425173817
37125792,3135980,3124248,418086640
36617384,3315880,3124248,409801775
36104720,3222185,3124248,403533123
35594152,3785894,3124248,397998505
35086264,3307415,3124248,391691276
34572648,3366364,3124248,387712215
33982472,3418235,3124248,378262671
33532952,3015672,3124248,360405730
32940008,3309215,3124248,366112983
32431184,3434512,3124248,362220442
31918112,3158447,3124248,351111426
31407840,3111720,3124248,346956438
30899872,3279788,3124248,341587232
30386672,3987169,3124248,334268300
29775032,3376424,3124248,328203256
29267160,3210655,3124248,320589736
28767760,3229816,3124248,315749459
28290072,3219187,3124248,302342895
27734904,3381255,3124248,297918430
27220608,3791535,3124248,295417950
32429640,3561701,3124248,361353532
31920168,3195392,3124248,353201875
31407616,3820280,3124248,346307060
30896256,3402052,3124248,331497983
30288384,3299508,3124248,333176135
29775904,3824832,3124248,323602670
29265312,3270873,3124248,321416945
28769248,3280297,3124248,316192725
28290072,3455287,3124248,301835275
27733560,4000360,3124248,301894181
32940304,3225485,3124248,362312015
32428632,3166560,3124248,358590205
31918272,3142657,3124248,353146255
31410080,3196585,3124248,343682835
30896704,3158140,3124248,342325010
30287200,3216379,3124248,333131373
29778296,4102685,3124248,328204131
29264968,3374377,3124248,321136577
28767440,3288524,3124248,315168866
28290072,4239127,3124248,304146036
33532952,3311583,3124248,363069545
32936848,3569665,3124248,363428080
32428768,3440864,3124248,358691330
31916936,3342400,3124248,351927520
31406576,3236608,3124248,330863570
30898648,3750712,3124248,329230488
30386512,3296707,3124248,324051158
29775320,3145839,3124248,327248618
29267160,3072888,3124248,320181888
28766624,3081872,3124248,315298282
28290072,3126383,3124248,303063510
27735512,3365438,3124248,300834497
27221136,3157632,3124248,296462530
27220624,3446848,3124248,279739190
27222552,3623815,3124248,294628398
32429008,3243472,3124248,349557120
31917488,4210249,3124248,361833588
31409712,5281000,3124248,336844011
37125776,7292407,3124248,405355715
44018712,4562983,3124248,483706585
52341288,4758817,3124248,585927520
62341864,3725991,3124248,707151272
60711712,3511345,3124248,680795660
59209720,4892200,3124248,642855760
57650128,4964583,3124248,647192804
56008696,5961592,3124248,624988473
54442584,4418752,3124248,603801833
52851304,4229449,3124248,591008028
51829264,3296297,3124248,578198573
50811000,5695140,3124248,566347403
49686616,4166632,3124248,552377628
48717120,4166305,3124248,528826920
47645272,4166820,3124248,516510923
46618496,4303383,3124248,508244177
45497088,4021975,3124248,497587007
44503184,4566560,3124248,484142000
43494424,4330663,3124248,470427225
42437256,5223512,3124248,470158187
41310920,4123415,3124248,449727576
40803072,4408649,3124248,451866790
40291584,4078783,3124248,439514978
39783344,4503472,3124248,436758985
39292432,4472554,3124248,429090728
38775832,4365600,3124248,412225141
38251544,6234305,3124248,409526760
45500616,5414880,3124248,504198567
54426232,5424118,3124248,600796817
52850128,5665527,3124248,581172898
51828664,4302312,3124248,575876608
50810160,3591304,3124248,570783933
49785376,3794117,3124248,561166651
48713008,3865608,3124248,526773242
47644112,4327568,3124248,536964592
46618704,4272760,3124248,517347162
45499344,6998513,3124248,509830463
44501488,4750913,3124248,496405347
43494424,4271575,3124248,471985732
42437072,4758224,3124248,476796633
41310416,5916745,3124248,453099743
40804600,4136337,3124248,467827613
40291616,4856088,3124248,467817162
39783808,4639583,3124248,473808672
39292048,8881400,3124248,456711665
46625608,5096190,3124248,530271192
55508232,4634320,3124248,645951408
53980184,5504825,3124248,598647545
52852696,3918015,3124248,602300040
51825032,4018097,3124248,590604048
50808368,4191632,3124248,577488060
49686216,3225500,3124248,555645988
48692240,4501046,3124248,529702972
47646072,4159440,3124248,533110274
46615200,4329992,3124248,529243656
45499736,3652568,3124248,509575095
44500616,4925072,3124248,529147130
43494424,3889352,3124248,478781575
42436232,4595168,3124248,489565623
41313480,6916520,3124248,459648940
40800040,5847217,3124248,500863452
40293448,4595312,3124248,492685768
39780848,4733360,3124248,483044338
39294296,4692247,3124248,474590768
38775832,9554592,3124248,446969855
46113848,11543872,3124248,542794271
55020112,3976344,3124248,640553513
65508600,7407168,3124248,786440160
78069152,6124809,3124248,974038673
75926352,4577392,3124248,901440661
73903128,3962222,3124248,841259275
71742248,4099798,3124248,861314468
69674216,9833024,3124248,830044990
67556600,5926705,3124248,809949423
65513392,5390808,3124248,798686040
63941656,6218271,3124248,730127274
62352064,5717383,3124248,749151947
60709136,8346424,3124248,721415145
59189504,5849255,3124248,695525018
57649816,5028369,3124248,662753768
56008800,7136614,3124248,651734556
54441496,6540967,3124248,653831706
52852040,4175592,3124248,627921455
51829544,3856048,3124248,591512928
